,A/AUCKLAND/20/2003,A/AUCKLAND/5/96,A/BANGKOK/1/97,A/BEIJING/32/92,A/BRISBANE/10/2007,A/BRISBANE/22/94,A/BRISBANE/22/96,A/BRISBANE/3/2005,A/BRISBANE/342/2003,A/BRISBANE/5/2002,A/CALIFORNIA/7/2004,A/CANBERRA/1/96,A/CANBERRA/9/97,A/CHRISTCHURCH/1/96,A/CHRISTCHURCH/68/99,A/FUJIAN/140/2000,A/FUJIAN/411/2002,A/FUKUOKA/55/2002,A/JOHANNESBURG/33/94,A/NANCHANG/933/95,A/NEW/YORK/55/2004,A/NEWCALEDONIA/12/2004,A/PANAMA/2007/99,A/PERTH/16/2009,A/PERTH/27/2007,A/PERTH/5/97,A/PERTH/9/97,A/PHILIPPINES/427/2002/MDCK,A/PHILIPPINES/472/2002/EGG,A/SHANGDONG/9/93,A/SINGAPORE/37/2004,A/SOUTH/AUSTRALIA/53/2001,A/SOUTH/AUSTRALIA/84/2002,A/SYDNEY/228/2000,A/SYDNEY/5/97,A/TASMANIA/1/97,A/TOWNSVILLE/2/99,A/TOWNSVILLE/36/2003,A/TOWNSVILLE/4/2002,A/URUGUAY/716/2007,A/VICTORIA/1/93,A/VICTORIA/110/2004,A/VICTORIA/208/2009,A/VICTORIA/361/2011,A/VICTORIA/47/97,A/VICTORIA/500/2009,A/VICTORIA/507/98,A/VICTORIA/523/2004,A/VICTORIA/577/99,A/VICTORIA/8/2010,A/VICTORIA/9/94,A/WELLINGTON/1/2004,A/WELLINGTON/1/94,A/WELLINGTON/25/93,A/WELLINGTON/48/96,A/WELLINGTON/96/93,A/WISCONSIN/67/2005,A/WUHAN/359/95,A/WYOMING/3/2003,BI/16190/68,BI/1761/76,BI/21793/72,BI/2271/76,HN196/2009,HN201/2009,HN206/2009,NL/179/93,NL/213/03,NL/233/82,NL/301/99,NL/620/89,NL/823/92,RG145K/NL/178/95,VN015/EL134/2008,VN016/EL135/2008,VN017/EL140/2008,VN018/EL204/2009,VN019/EL442/2010,VN020/EL443/2010,VN021/EL444/2010,VN053/2010
"(61, 2011)",1.4544175070059713,1.3695678052287135,1.5759278409147333,1.8865813468090953,0.7444740166685411,1.9781071331860929,1.794245025077993,1.5750890703640401,1.137251882880939,1.1279339084232087,0.7447925051011277,1.5982924325263916,1.3777342177313887,2.184136405363654,1.0618719689851073,0.9723144201474574,1.6042773750837132,0.8535731680489561,1.5935031801185615,1.5968232615671525,0.9976330247000373,1.0344978240585971,0.7357367265185251,1.2849850143244548,0.9855472108366398,1.6548134338980152,2.028734948628652,1.607708188798553,1.5967028616084202,1.53553974032538,0.8539529447587375,0.9202750699217727,1.5278960487719657,1.0624836372768605,1.8781258975458726,1.2962571711669248,1.859209613861895,0.8687569914683408,1.1839671859480265,0.7244779057785533,1.4772034050630998,1.094217917844296,1.285815419795191,0.6967743395021614,1.8139378201778102,0.9190057296968319,1.1973742418533024,0.7507761461745501,1.083296805123541,0.7458882624764812,1.7241920115004858,1.3100998548678864,1.820002497064245,2.1991534547514684,1.836712569000774,1.398540794601361,1.5736836473688092,1.238824715424913,1.5952942211428587,1.1568626030611693,0.7939615012941004,0.8945661904353502,1.1374668214147061,1.1658170414319624,0.7626423077551885,1.0004324625574068,1.898304714945009,1.1903040621123115,1.2466706618858852,1.5976000854198755,1.705995394463189,1.516695157659919,1.9094914428439074,1.8971935843658465,1.6064840556435807,0.7736730856297789,1.2627090398132457,1.5597673683257944,1.0385456737902965,1.8786642169431826,1.8803439627221024
"(61, 2012)",1.085886847222363,1.29156527322009,1.3327654206641903,1.5748047033030272,1.186594202168819,1.813155281326409,1.5452127077096325,1.3448774659962863,1.0947639492827863,1.159669450339691,0.9938372510822955,1.3530376186517445,1.1204507519054274,1.8571986888573737,0.939543715126975,1.0184496062622177,1.6716207720084446,0.9220483761523564,1.4652562397792024,1.4599347414844095,1.3790780844628663,1.049599637747709,1.1497211706794122,1.2857356922301992,1.0680767311097106,1.4534105258360541,1.8888123330250912,1.883449083679952,1.462564752738475,1.4404290434258429,0.9277758426615891,0.9164102580065259,1.8711524560783332,0.8961025224928216,1.4100615083353982,1.0112874747169955,1.2620297946561954,0.9776493797287144,0.991947572850827,0.9179008019469598,1.584850908830186,1.152021367944135,1.0741226368332828,0.9406732021720245,1.5830512006457433,1.0049030570326511,1.1370425775098387,1.0816115773466368,1.07416548157765,0.9845270390933683,1.6092529477823938,1.2091657212984903,1.6271647498671826,1.8909871844995543,1.4790424939100895,1.8812581398630752,1.301894278524434,1.2632581851829912,1.31968845421633,0.9333272507085748,0.9068335979584292,1.0022788290345708,1.0450191100638362,0.9814601033311965,1.096395707750324,1.0280516838540432,1.896269639303854,1.0403812290096008,1.007798941484661,1.5519303508737503,1.5909300849118915,1.0163089104350334,1.8960044438839838,1.572809526239948,1.2862479036661263,0.9283263355884682,1.1119475643787597,1.193421118481005,1.0237507702400612,1.5930425012587959,1.4026209304579822
"(62, 2007)",0.8645371495573064,0.8481662991697585,0.8776394707018321,0.7244433353478317,1.2953198484390942,0.9504556848175347,0.8499077020921482,1.3127459986746821,0.7294555992442264,0.6761311957226639,0.7273310169996985,0.7180698049803784,0.6529269850574558,1.012830547266511,0.627726579903111,0.6681820338761535,0.9471747204474735,0.6670280469613883,0.7085716528478629,0.9886121840734011,0.7130326934758542,0.9411586680466424,0.689280889862948,1.5782153870719389,1.1173603511275132,0.7579903903751529,0.9418206700257503,1.2766776135523994,0.7389056855493514,0.737245396725793,0.5268083504063011,0.5041807164395495,0.801866692801816,0.48904188661351655,1.2611687045246036,0.7081894416155954,0.7137595013181894,0.6600276713992171,0.6972325301119041,0.754462104520336,0.7057030714246272,0.9916985406072509,1.3313388170314673,1.288564117602931,0.8260203093814945,1.3342262306685466,0.6933819348515039,0.717368873892422,0.6073213666368507,1.5533486262450853,0.8634207745556364,0.7315169086512293,0.9500272248119019,1.2757393754259225,0.7260904240695925,0.9170211321138402,1.574872126066368,0.9674946604944037,0.7211422670215665,0.7733263900420572,0.7287360926175279,0.5885478822642335,0.6445582472678028,1.2795944967401152,1.5726281863907396,1.3265390366577328,0.9989434208791977,0.4671179606959216,0.7998752265881778,0.7275326173491445,0.7735818432332473,0.9332120914289725,1.27929861740584,2.124713259063579,1.6002225719460579,1.273614832232154,1.5603728426946946,1.577007466425873,1.3386479830705222,1.9050510315152556,1.8869994800653522
"(62, 2008)",0.7770520067088825,0.7805190234632163,0.8003595876153291,0.7157214082926088,1.2709269751694232,0.8651665761992328,0.7761202590782516,1.017575899854191,0.7081589589052102,0.7421920222779794,0.7443539814200635,0.708408081601768,0.7048636246897101,0.9985865135940148,0.6913892030751054,0.8611926363899092,0.7633935142149364,0.6484158378781711,0.7051377223224529,0.7047998597564304,0.7060166525539172,0.8075329199248988,0.6993900583969898,1.2846537123260495,1.157345061099059,0.7257112737108694,0.8128082275784639,1.000898325838963,0.9844121091270848,0.7367045923849029,0.6559323812096167,0.5861211082792324,0.8383411788577283,0.6135086078279215,0.9885111081291658,0.7009157197809062,0.7123075262187567,0.696328688294405,0.6812266730281635,0.7225056377531084,0.746554653253735,0.9277382441401859,1.2918520298910856,1.0029365229032807,0.7668339712439411,1.045670574525789,0.7028623264296078,0.7103226369338229,0.7426135136453552,1.2690198335118996,0.7974463551494659,0.7237994582358221,0.8610350671767533,0.9995613970414833,0.7551551713938837,0.8429129798934929,1.2700598374149306,0.7993138973491688,0.7151373606433429,0.6450681933101243,0.6718315580919454,0.6177495196088523,0.6492360623256981,1.0204582782064366,1.2955786272743124,1.0334394608846678,0.9824570764976963,0.5938025778158713,0.7041223500793738,0.7184443673255939,0.6926232940817536,0.7341828013714803,0.9908874941883861,1.5599956014868779,1.3002166371648198,1.0053002060440523,1.275419551996145,1.2953121428797834,1.2684347701189906,1.5977992628934086,1.5972712329368925
"(62, 2009)",1.6900936154146649,2.0815122152494716,2.040893313357944,2.200046963767031,1.3022257200845901,2.4525060320906764,2.356433768882806,2.1920769415711456,1.5315020465256328,1.6875388393184065,1.3803807452676016,2.485290654764181,2.2535301679470776,2.5074733996542604,1.8146903820115496,2.191976471769932,2.603388056940937,1.5673911783348695,2.17674371699348,2.483561651557392,1.6075145812249896,1.3249307351928732,2.205207172564876,1.0054498246798311,1.1317626174956008,2.341752223188169,2.7536097992616613,2.7934860895994538,3.333867753451224,2.038498238099653,1.402195028578071,1.6437889706763134,2.3105347531809284,1.5022039627580486,2.772610599920733,2.194412101817953,2.1905273342968297,1.4407742951041267,1.5230703664415746,1.0358051373833919,1.8028815980566564,1.323671116297755,1.2981414077897728,0.987775792951223,2.5117193886135514,1.0191794140776893,1.7526489307798325,1.898494874616861,2.0353546094320483,1.0274130791500293,2.36067903271499,2.4903633774413145,2.3031146152697946,2.8103629248124022,2.2067757514355115,1.9638550167135302,2.1906024381359543,1.847763618652757,2.8055047894297442,1.2402633314861904,0.9918483057420325,1.1686511726359843,1.2122828017079146,1.2972149171130292,1.318790783799276,1.0209413608237639,2.780582732737438,2.2629127089690084,1.3477763860598004,2.818451523206763,1.8813027211506128,1.7983546048606578,2.811672516998561,2.488556249976702,1.5985933415294173,1.2797185244287113,1.5761009111354003,1.8334649414615938,1.2837012152441165,1.6555729077890686,1.6052339383146492
"(62, 2011)",0.7777905947706198,0.9347522535585204,1.137234137664645,1.300458851679136,0.7037286147313071,1.2308157249791503,1.2619053719302138,1.0243906346718366,0.8905630483997611,0.9642545293321905,0.538248010893239,1.2896773159050845,1.1299180672117792,1.5921304202804447,0.9373882172889085,0.8885181205038872,1.2591305011856075,0.6173915277028389,0.7280040239731196,0.7381370267533378,0.6932239547422604,0.8160455299496204,0.9976686040857059,0.7039987412857344,0.5297955698763362,1.1688616261271374,1.5283498244081253,1.5814720867740129,1.312318164912343,1.0210932463409172,0.5865756567877838,0.8513866845017038,1.2729728369266282,0.7749896746907201,1.8410184335518611,1.0076267442167341,1.0112112602938756,0.6356455758999773,0.905961191678721,0.6944603676212585,1.0187146996341188,0.67509247035361,0.7221860362287768,0.6858722945437885,1.2783365589554807,0.8609689968294268,0.9634261919083318,0.709649243147161,1.0677175911348082,0.6914546277090758,1.1288118857825127,1.008619312513265,1.2681560967170489,1.5936554271859453,1.2402652404835348,1.0831767095471665,1.283152625646955,1.0335701100101695,0.7439299069296015,0.5504066167549612,0.7273935106503281,0.6595426876012964,0.864713130489526,0.6927943527336445,0.7222223880953954,0.7153126340319219,1.2980374227135694,0.735921058740847,0.8159680256765646,1.5878021258664465,0.9681538686231784,0.8924500012371694,1.8614190314140586,1.5585766630984095,0.7320685123304622,0.7182263935026608,1.001038199032258,1.2196175403047333,0.7701673214896668,1.2872922065343038,1.2773843076738474
"(63, 2007)",1.3316662833715487,1.7321425749008323,1.6173113740409777,2.190109530906111,1.008548647628443,2.525947629705595,2.027025566517512,1.5940774169306593,1.1333833673451272,1.217908421094499,1.19105331355136,1.9068888808768794,1.7760456062346885,2.2031443800190242,1.2672117292967071,1.6020488255299916,1.6919096256048891,1.2263726181762924,2.1662358258243013,1.907887827814593,1.3015285913545651,0.9707797390929087,1.5997887548640848,0.7076675702159204,0.9620317208189384,1.967211100977111,2.293184981554903,1.8809087088572358,1.9026822598497266,2.0074209430532726,0.9390168799075659,1.0958634026703729,1.5856808511018436,1.0325970970032392,2.1485558831482323,1.597878309968709,1.3065753352623437,1.1394191029903036,0.9233917894647662,0.7310835996942708,1.7595326042606403,1.086806507335043,1.014718168964775,0.7186706277930968,1.8716850755793475,0.8819441296385556,1.4572698662906276,1.299895478761755,1.3826218704010351,0.9897070759213173,2.2757793444913412,1.3191163470127436,2.3375925790703316,2.774069165819317,1.883693154733781,2.1116441197391715,1.5792371625209114,1.6593729906147807,1.6188934074931607,1.2766008428097857,1.1701894234989711,1.2633496123841907,1.4571008041667368,0.9930524588219801,1.2604296562444652,0.7288590877904494,2.498959614926413,1.3755510923649785,1.69836705333973,1.901065115276169,2.0988244762361843,1.869763530015613,2.5024589558257793,1.8850881756006075,1.2867773337191815,0.9730137045655274,1.2149376231953397,1.0636813388918842,0.9891001384559911,1.3350401166547439,1.302673406547333
"(63, 2008)",1.04441589388834,1.3900691728426084,1.461289990481543,2.1763226295184745,0.9857327932083682,2.1727462265127273,1.8008946849215608,1.2994008270640074,1.03420354244602,1.1558478560349907,0.928310810989069,1.6117897214052512,1.3600485877054793,2.1884244336154777,1.1003064853738658,1.1793787359307062,1.4985491990059532,1.001925204857922,1.8843010024082343,1.6116860849188686,1.0050519513546694,0.8362553657997578,1.303000794444165,0.7007738742525743,0.674576673859425,1.7033139218680162,2.1068551848743726,1.59338975336234,1.596392321833759,1.7900637338002943,0.8952891781136885,1.0024302494627886,1.6197549894798884,0.9711494646181018,1.8581047094365117,1.301490212602805,1.294131126219882,0.9376992540073927,0.9035022672186728,0.6999443000505214,1.6061598687592773,0.869068762535821,0.7238224076542124,0.6957044475088872,1.725877780716806,0.8434928851909881,1.2550813406595185,0.995882489390356,1.1808968842006329,0.704366851439759,2.029535077735373,1.0231864757286897,2.116788600489009,2.4814355127849894,1.7332440562112046,1.8261685274983712,1.2893590478549268,1.4915887904171679,1.3152366053990607,0.9472561181719664,1.0682646751329992,1.1492432950615719,1.3814219279880846,0.723435260206583,0.971945937998149,0.7118165964159913,2.203223423278055,1.0192703968106906,1.5257593796968107,1.6054343254467776,1.9444467163363046,1.5965873554642138,2.194468810009347,1.5779468195745507,0.9918467929825607,0.7074872843515512,0.9761394203596816,0.9948369193362879,0.7406089077203817,1.2873687513767644,1.0229017942825338
"(63, 2009)",0.7030949544760229,0.7904970151213485,0.8345070861087396,0.7264906029671147,1.272042956876593,0.9902148581177268,0.8120334202309617,1.2911109731793091,0.6579511195902735,0.5932488624330718,0.8180614544942277,0.7107167745294787,0.47375408914359485,1.0021658174831145,0.6295631473368807,0.8255923982099832,0.670067795223319,0.5488575859684381,0.7067914413917397,0.6997113452905807,0.7117307205408794,0.7532930501281798,0.6881666446709824,1.2831886991068662,1.1438878712566263,0.7039652387482419,0.7844028654544368,1.0000071154374268,0.7219740510467785,0.7628154923957223,0.672530945595617,0.5251435387219326,0.7126319579119385,0.5232917969909567,0.720235177276331,0.696167501047811,0.8084581249847429,0.5882979046390546,0.600550536130616,0.7170482697922397,0.720063465139935,0.9222770833720773,1.2950266241569388,0.9979792341729148,0.7705626612634224,1.1335510660708588,0.6146918667817668,0.7074948790177882,0.6498054044556724,1.2756871215746295,0.8645668048993944,0.7227071512172001,0.9856154391886387,1.270959941898214,0.7840237777421126,0.8315029672199561,1.2807960086836088,0.7726724175269754,0.7083281896145067,0.7334029237506046,0.6924318294430335,0.6415804491969394,0.6302374027849497,1.022132335192128,1.2921846948222084,1.0418399352208574,0.9934153004182364,0.41114438367371986,0.8014433137761433,0.7110177880678582,0.7636661443186432,0.7636506742871879,0.9957300075992807,1.8251988406238686,1.313850107992394,1.0154415937904782,1.2757482272994167,1.2995703407242276,1.2741132209959785,1.6040511174034218,1.586058839525574
"(63, 2011)",1.5351990760634726,1.7966871238218447,1.8728224512318286,2.1871667920394136,1.2756862984590343,2.316439019463785,2.1056254961216307,2.1701392565558746,1.2713242832734033,1.5340158823022731,1.3491110314820811,2.1892421459714937,1.7785357797499288,2.4970489404541203,1.550103042018478,1.9621690802148644,2.33848189532995,1.324233216008558,1.8968361713332653,2.183899617325983,1.8884680901613078,1.0833978259833699,1.909052621515848,0.711680720968334,0.8632136491228801,1.9886054577913908,2.5416709994859694,2.5007818553712875,2.760088323758291,1.8220491624499684,1.2784152357122092,1.3620911989870992,2.1541072993515495,1.2736912716890294,2.4821448092683287,1.894804907937036,1.8975303190922252,1.1935611976981608,1.2118477019865692,0.7394407842980991,1.7132154426815451,1.2833195111185578,0.7501515403874565,0.6842127578505067,2.1330897075230313,0.8713260473964232,1.591706049120717,1.872290986247314,1.8483462019770776,0.7187129902711231,2.0497675724677316,2.1793783207740005,2.039848903943051,2.5124238607435365,1.997361586994082,1.9030182247366056,1.8981134670969309,1.6540709335765726,2.507797845948703,1.261599439430749,1.0488953178317462,1.2022404815657701,1.3364417010450556,0.955330037823658,1.0169304210093588,0.738687407665845,2.486351849561684,1.6894991921031068,1.3655568853909565,2.5084591381202213,1.8502061441316808,1.6338037067718312,2.5115230925353025,2.1724534178126143,1.3073025789310315,0.8040812016416647,1.217892264612075,1.3014007155695853,0.9853389121803375,1.3276642420515283,1.3012265453414558
"(64, 2007)",1.0668639506505522,1.3356670659154743,1.434534948596556,2.1790702086278806,1.2719671192482842,2.064778673641028,1.6608913327227102,1.5598465328478475,0.799203704999188,0.8305952115473618,1.1136046188350595,1.5900167578487943,1.2074665081857625,1.60736392853779,0.7536941199445885,0.9370629423508938,1.044874958908132,0.884759885192752,1.882886898138994,1.5910123242115415,1.2973329740308206,0.8350981674258293,0.704822135708332,0.7070162171259656,1.2642939952116732,1.5508315956770022,1.5784314079864417,1.0205699968092707,1.0089928113280733,1.9042353965175138,1.1917253560851182,0.5840695793427289,1.0101965817509213,0.735631370051237,1.2768211847366837,0.7099391473131859,0.7267848582658467,0.7988620940750338,0.8086227565973698,0.7331241734946173,1.5152397165133844,1.0927329824286427,1.2795357739955828,0.9801279100358056,1.4707483467289513,0.9426631591977027,0.8805644161874564,1.2799294230170322,0.7760598706705255,1.2648013269341156,1.9853192833340474,1.0134287252491359,2.048213914547522,2.1903291836881396,1.5927009509601102,1.696002686258949,1.562877615955748,1.2692633236720834,1.0174919594160123,1.1798688154566048,1.0706078928284004,1.2077622901464191,1.4296496264315586,1.0162489979149743,1.0255194617524013,0.7272425133104643,2.180656216838782,0.9551612513621363,1.6169467276361624,1.0003119219148031,1.8966302040155254,1.5583853723547447,1.6164960541804774,1.6006524816202332,1.308081758604163,0.9969272799730231,0.9948939027522976,1.0273006947632708,0.9969785066996004,1.5825372991798397,1.5826386226312585
"(64, 2008)",0.7963500580530259,1.1317132996082933,1.1819055495959385,1.8898969710113849,1.0003361315147334,1.9858772643759917,1.3994594153565634,1.2818533057149977,0.8326445516519697,0.7980269744051842,0.9226174608141232,1.300031942739298,0.6272598599723151,1.6024275589469998,0.5434879858388597,0.7257488514262804,0.8935634654653539,0.6689299456296518,1.5973511650453327,1.3034009582346289,0.9975441795776567,0.8492060367540326,0.6936967004510626,0.7107301456498343,1.1970181235294863,1.2749212960923728,1.4354796744078016,1.0015645105523308,0.7254058152610894,1.5345851568288564,0.9402962767250563,0.5053771335316452,1.0962624042942322,0.6252105105278555,0.9998221739001871,0.7054679503257723,0.7153131069040566,0.596087390549064,0.6929169841874403,0.707504590158493,1.310886918722403,1.041690456780622,1.0146570093894791,0.7152113545009663,1.3699936466389695,0.9295040779574562,0.7951335408109724,0.7170759843941884,0.6738833111521519,0.9779861090381452,1.7594181216331894,0.7202202578122584,1.8900124320714857,2.1720386033741295,1.3405628925917887,1.450525256429527,1.2699451009313214,1.1297582044447696,0.9941916262315518,1.0582270010382957,1.0654344922180414,1.0503056145461551,1.2574286161386077,0.957703819224587,0.9821954779559812,0.7039140297832542,1.8864796568932296,0.600879354295661,1.5991180628419372,0.7177930085161406,1.796077825698318,1.4689656254016952,1.5987280037741718,1.5695563435161524,1.2883206367266031,0.7530053882003529,0.7801753203383475,0.9735057862035367,0.9735384283912181,1.5516079967412082,1.3240742536400196
"(64, 2009)",1.0558798791378368,1.2887923596709414,1.2958967662036596,2.177636543359944,1.0052296748820735,2.2692811966435893,1.6568409064488967,1.5519647973292092,0.8117266135252601,0.7063958311112339,1.0721857678923152,1.589592726138533,1.1249757683902786,1.611494400764491,0.6695872819028613,0.8864089029635565,1.0152885509881198,0.7844780274840806,1.6090581542644404,1.3133975167519996,1.2910872837867369,0.8490599451902965,0.7045330682911471,0.7054691461651849,1.2108153486292839,1.5456168514194495,1.6415368066417697,1.015646595808812,0.7472015954171082,1.8675904308605276,1.039218675036685,0.5485260850506772,0.9540638312313632,0.6295827819817131,1.2702680720798933,0.7089330235024641,0.7219675051644998,0.7043626612702877,0.7116633527321738,0.7308600873602117,1.523521357171351,1.0366758187350142,1.270788490032674,0.9740300926010051,1.5165643932073114,0.9418898881915203,0.8462947653942094,1.0118374938646058,0.6943153945257657,1.0076884695999633,2.0481949058523092,1.002768110058834,2.1933516029042615,2.462280723959395,1.6282157849859107,1.6785142142715044,1.5570732018040703,1.130907441748633,1.004871376719121,1.203127924865501,1.106567060386206,1.2306602162089417,1.4851569739989474,1.002124523179826,1.0096260683195386,0.7185064763762333,2.186194937113661,0.866865468915765,1.777214808146026,0.9967341896325244,2.06985829835874,1.662346058760865,1.8948936470875242,1.6071243119952392,1.310489960756704,0.9755255423983926,0.9987777214641,1.0311384256797176,0.990250691884712,1.5813020790409262,1.5834829953451894
"(64, 2010)",1.0009511184023574,1.189744205719188,1.2182354489488576,1.8868605746633755,1.0014425285004722,1.9915000815836557,1.4681476394660657,1.2948417995711226,0.8366936098311137,0.6986571710251468,1.028375973304526,1.306705254246646,0.9770605959989795,1.6028270610615845,0.6277349834931347,0.8000606252505496,0.9779135845330322,0.8007557659386927,1.594110479104115,1.3017280022165032,1.2864919658388296,0.8956836169443105,0.7020947865083674,0.7121333269322115,1.079307860149965,1.348627173900677,1.439709700017157,1.005374844579356,0.7412779182047954,1.5995212852560674,0.9318138005453724,0.5576681906941556,0.922485573686586,0.5816132819609757,1.265374491459022,0.7096369272927526,0.7117059717189115,0.7836556198437845,0.6537490452155882,0.7376358997820849,1.3689206165716437,1.1059025067669017,1.0193251583137308,0.7250215988316996,1.2897802192862882,0.9695972688365078,0.7843879669690299,1.00659322575319,0.6463694352422172,0.9886275143361289,1.761826705075086,0.9951310338954618,1.8890597489667043,2.166489711305981,1.4028976828143502,1.55751600037167,1.558679285765472,1.1450656150056449,1.0068196277431218,1.091951534064763,1.0228439957148157,1.0597540702542718,1.3266726294433464,0.9935928422075907,0.9981651495117553,0.7141419908308869,1.8921350166747737,0.7875635788770199,1.5847069390741015,0.7196754441749164,1.8006434374938642,1.5016980247924074,1.6023546695675808,1.5883244973133173,1.301396221850426,0.9621201365166948,0.9928612993660338,1.021080764620537,0.978094604317137,1.5757420319529893,1.5868372990106927
"(64, 2011)",1.105156304056714,1.3796521330874958,1.435222053429415,2.171615232081302,1.0005132620373194,2.122999529155114,1.7624072957340697,1.2843938606477052,0.9146678446058122,0.8564490664322575,0.9936045642162161,1.5974575285680135,1.183750730234041,1.8949679708585525,0.7302562485824807,0.9034006408584412,1.0215160879236367,0.8546659005195365,1.6093050487173661,1.5968414879722976,1.0047909345730521,0.9117906170920105,0.707267767972753,0.7041932805084609,1.1262342264147862,1.6607130555663394,1.7384791354376694,1.020084692064864,1.0096162190649687,1.7729753519342264,1.0338916332200598,0.6508613269629854,1.0850567678941412,0.7131175660272578,1.2849985191753515,0.9997121768864329,0.7180033157423606,0.8444181429995333,0.7632207459117449,0.7279957885143189,1.5156620486989967,1.015869123852198,1.2699385053351646,0.9766395010155395,1.5657003237848865,0.937512362107769,0.9280039983277113,1.001636021515902,0.8052104437918309,1.0055926180635426,1.9685464379650663,1.0054519801092656,2.0727641756678095,2.1975373294881684,1.7030232807911179,1.6563198751237607,1.5491299872534614,1.2965026213659785,1.0092923044935456,1.1068095274217327,1.056947270679732,1.1800412019128674,1.4540606236134028,0.9939816904565663,1.0106989314683117,0.7138833718389693,2.1771093204216223,0.9572485935665417,1.6692561066486729,1.002747786442471,1.9223605448178391,1.6556638916720163,1.8946426944446477,1.5986570267726983,1.3142552426774745,0.9824623003552683,0.9990697261231132,1.0392331607441951,0.9916028039956744,1.571282754592806,1.5856246608115305
"(64, 2012)",0.9370547191632755,1.2911919532454994,1.2639220771372375,1.6104020920431517,0.779667112753002,1.7435051446374685,1.4935121760511187,0.8937402664503074,0.9205775150735414,0.8988529608899685,0.850665593346768,1.341818102420975,1.0848427830900076,1.3939245564126397,0.8515727591440925,0.7164732819316195,0.9882014776034012,0.8415076818189711,1.4434073572465873,1.3258396705718456,0.8872279385960152,0.7779346243363476,0.8223515473098226,0.7037012779396846,0.8154062179892212,1.456362960706921,1.5937252398117714,1.0139778516560618,1.0101840351151847,1.5468202186138975,0.8399997785249416,0.8280718450268637,0.9990865131533648,0.8181585774483348,1.0251179799527779,1.1630688167321808,0.8822786576018173,0.8271320012108896,0.8104027315469798,0.7391712726256081,1.8659952332442415,0.7554404797399233,0.8043478749882423,0.7105498611936105,1.3609375509196842,0.7057949412840447,0.9899001045634652,0.8574974510978304,0.844728140612004,0.7489643290534492,1.6692708331499084,0.894752259116008,1.6939950030491362,1.7550432817572106,1.4708102374128829,1.5137660377501763,0.8547514536270655,1.1494407978551004,0.9953875998128896,0.9542650388053413,0.9506818728418347,0.9900237404397709,1.1846211741116428,0.7742871708663054,0.7645082635562338,0.7248542875261149,1.87745361061233,0.9646873414050782,1.396800016428967,0.9905780062679375,1.6103874454325355,1.3945524637003186,1.5264077412596886,0.9926797916240593,0.8394941641171353,0.7388829422768698,0.8268668847861681,0.8238107560576241,0.7320618951690837,0.9492687150265081,0.8832345283877828
"(65, 2009)",1.5717480261554493,1.6952819727803383,1.753724720916602,2.167154104432796,1.3153610882822875,2.149971388325869,1.933360825241686,1.8927081568613393,1.3557334043028466,1.2887466958657758,1.215632143598298,1.897669046272946,1.6867759658455208,2.1938133399520883,1.3637568711100772,1.8003643322110459,2.15331327642879,1.3615245964017844,1.8805342720848417,1.896085275218189,1.6170677162927327,1.3312104645687224,1.8914730866391887,1.2998636478717023,1.1374102686736272,1.800214386050464,2.180718308761777,2.2101815338157,2.2115349069576213,1.8230291291783907,1.309290465102282,1.2287813820802038,1.8607454277974722,1.1705897798963165,1.9153945127626066,1.5925587287636749,1.8854057165647173,1.3120438673249537,1.2257283070982192,1.0267048069105662,1.5510497825207226,1.2823321131812482,1.3113669840562272,1.0118873852303396,2.0001767455636177,1.2194558210820485,1.3414544590384507,1.5932358962264206,1.6995151399580681,1.3021868510607724,1.9085224625848665,2.1715702511648165,1.9107851392140605,2.2190608208042035,1.854224740717766,1.6693898250684849,1.8931985287403297,1.4642642342730512,2.4813353943587453,1.158181783828521,1.0046893957511818,1.1039554152362667,1.2690597967066926,1.2654262831534195,1.3188174882716228,1.2895621392430798,2.2013854327328857,1.6836744273532287,1.4298945498386835,2.473727245851338,1.842949256662127,1.7042050424628807,2.208194582869263,2.1907228522763673,1.6259588048336227,1.2716205631359447,1.5441344165191444,1.63171261771372,1.2975022701042782,1.8884743943808444,1.8818880183935938
