Antibody,0013095_2_11,001428_2_42,0260_V5_C36,0330_V4_C3,0815_V3_C3,1006_11_C3_1601,1012_11_TC21_3257,1054_07_TC4_1499,1056_10_TA11_1826,1394_C9G1,16055_2_3,16845_2_22,191084_B7_19,191821_E6_1,191955_A11,211_9,231965_C1,231966_C2,235_47,249M_B10,263_8,3016_V5_C45,3103_V3_C10,3301_V1_C24,3365_V2_C20,3415_V1_C1,3817_V2_C59,398_F1_F6_20,6041_V3_C23,6101_1,620345_C1,62357_14_D3_4589,6240_08_TA5_4622,6244_13_B5_4567,6480_V4_C25,6535_3,6540_V4_C1,6545_V4_C1,6811_V7_C18,6952_V1_C20,703010054_2A2,703010200_1E5,704809221_1B3,89_F1_2_25,9004SS_A3_4,928_28,92RW020_2,A07412M1_VRC12,AC10_29,BAL_01,BF1266_431A,BG1168_1,BJOX009000_02_4,BJOX010000_06_2,BJOX015000_11_5,BJOX025000_01_1,BJOX028000_10_3,C1080_C3,C2101_C1,C3347_C11,C4118_9,CAAN5342,CAP210_E8,CAP45_G3,CE0393_C3,CE0682_E4,CE1086_B2,CE1172_H1,CE1176_A3,CE2010_F5,CE2060_G9,CNE17,CNE19,CNE20,CNE21,CNE30,CNE5,CNE52,CNE53,CNE58,CNE8,DU156_12,DU172_17,DU422_1,JRCSF,JRFL,KER2018_11,MS208_A1,P0402_C2_11,P1981_C5_3,PVO_4,Q168_A2,Q23_17,Q259_17,Q461_E2,Q769_D22,Q769_H5,Q842_D12,QH0692_42,R1166_C1,R2184_C4,R3265_C6,REJO4541_67,RHPA4259_7,SC05_8C11_2344,SC422_8,T250_4,T251_18,T255_34,T257_31,T278_50,THRO4156,TRJO4551_58,TRO_11,WEAU_D15_410,WITO4160_33,X1193_C1,X1254_C3,X1632_S2_B10,X2088_C9,X2131_C1_B5,YU2,ZA012_29,ZM106_9,ZM109_4,ZM135_10A,ZM197_7,ZM214_15,ZM233_6,ZM246F,ZM247_V1,ZM249_1,ZM53_12,ZM55_28A
10E8-0fH/0fL,-0.585689678466099,-0.9954836627533923,-1.2118274125408126,-0.9598695405028066,-1.0660424037615748,-1.1403213877204004,-0.855982605368452,-1.3538152557850567,-1.2111580316811352,-0.9097612545589202,-1.0433055254525139,-1.2247372011478856,-1.1326239639496745,-1.0760440048548376,-1.1925450363916856,-1.2416415288014104,-1.1119387693689933,-0.9811612136950159,-0.7004593899677376,-1.0942712798018688,-0.7019281128581818,-1.239730088076371,-1.7058152534595208,-1.1630191309262128,-1.2259644859317487,-1.28990016995025,-1.1745503264623296,-1.1482627516275872,-1.1580000657681047,0.3041738869976762,-1.0834914061446033,-1.3896056122221119,-1.3483240204450198,-1.4739386446667417,-1.066566476629728,-1.4087892120656842,-1.1359097215195737,-1.2210913281465294,-1.2519507175697342,-1.064018228011447,-1.0855856600443052,-1.4817656926978462,-1.181827331063956,-0.9801576157183887,-1.329663791806367,-1.051168665113019,-1.0160688583843127,-1.0081040329694226,-1.193540951724418,-0.2318684805761606,-0.6327918058601587,-0.14195680327132676,-1.1664144022557856,-1.10620127823704,-1.0592352157804328,-1.0048819671165545,-1.05960304482862,-0.9372992506851312,-1.008258837444202,-0.8621981528209217,-1.0851287290207299,-1.8131652313686286,-1.1844948066192955,-1.017651837655528,-0.7119807456325178,-0.942251172609831,-1.3374851915475,-1.0081713813031565,-1.0901472387423579,-1.2058138905390763,-0.8624306710290748,-1.0429553276235568,-0.9663915236260954,-0.8014517804510559,-0.9675014986666235,-1.4454377099878524,-0.8874028301540322,-1.2905989607089892,-1.0657695870277217,-0.9386121772906766,-0.8637939427305152,0.5849417645306061,-1.307483270254723,-0.245329881058592,-0.17621752946422076,-0.6070063148753841,-1.1731379437709553,-1.1473675046673122,-0.9761897748922796,-0.9366167938861141,-0.6948856641451493,-0.7760220587795459,-0.8483806650101566,-1.103048313921328,-1.190377622341154,-1.0013116080646451,-0.9015387378020381,-1.1047080435552576,-1.512644133820376,-1.2548827630062809,-0.8636521683568241,-1.0050217623273205,-1.2754883753229942,-1.244894925160358,-1.1735954121600654,-1.259413073142406,-0.7239917149242983,-1.322303748288001,-1.1600338856785801,-0.9859759917736082,-1.3542832716644733,0.6249571399200051,-1.0376131705018405,0.21889868979104454,-1.5891662911567743,-0.9529486411687258,-1.1918566998579156,-1.2606780737028653,-1.1352630819449048,-1.7623028355553103,-1.3905726411935193,-1.0855570312599383,-0.6377600507251173,-1.9361895972805474,-1.165783924797433,-0.9967496299162744,-1.1016183063425329,-1.4953104950460703,-0.683688404687808,-1.3440824667164457,-1.019830811845889,-1.2918948720809773,-0.9770983981841044,-1.054364055055769
10E8-0fH/4fL,-0.3376984055694079,-0.6162930410468994,-0.8041714525534738,-0.6751486639420898,-0.3873808495797628,-0.5105952428136016,-0.3965918976657312,-0.721405461736216,-0.7686998837202381,-0.6309873175377139,-0.9361694785475791,-0.8640547738246118,-0.6855030773144757,-0.5565467388017609,-0.9741889086517554,-0.8227166834853903,-0.7481928237749633,-0.703532212254212,-0.08624760230867712,-0.6626270458848444,-0.2986598426148428,-0.9416868661043869,-1.24145065028564,-0.7831705759548044,-0.8571953676359445,-0.7954246964084193,-0.9209388604050397,-0.6202099161421784,-0.8307044227057436,1.0023176181297262,-0.8567443754008164,-0.684921299521043,-0.6788835476766004,-0.9112361713877297,-0.3481000603932263,-0.6899532854119985,-1.0671183132240813,-1.1205712014782874,-0.4574269022022679,-0.5792441312694783,-0.7648534274392882,-0.6873719869191355,-0.9750826396964749,-0.8769902388503215,-0.8981054041761602,-0.8417156080134061,-0.3860438121909955,-0.46237851937392516,-0.8587602395069776,0.3003098556451169,-0.622255625936813,0.34821635613385693,-0.8865234992204263,-0.8817619534291639,-0.9860139413715034,-0.8336085211442148,-0.6584480262627896,-0.7494329187418654,-0.799662167701219,-0.6739601125434154,-0.9351857587709247,-1.0861362360022422,-0.9160681019347805,-0.987614487919874,-0.6133059278589994,-0.6628954151279454,-0.9426051611987742,-0.7982844914075016,-0.6610388159156677,-0.9470408370567784,-0.5463862059372844,-0.7861564253340627,-0.5084889052504715,-0.3587015907921651,-0.5275759523197612,-0.9058170525011362,-0.5823622207447932,-0.928505207685896,-0.5774823418599568,-0.6025709488606978,-0.5194178566678604,1.0563165105996655,-0.8962236410495306,0.10875196345649707,0.3812819238955796,-0.1408142931001668,-0.737652045763961,-0.9047958299569125,-0.5529911445564981,-0.4567670914324944,0.18640170676941592,-0.2724648577989399,-0.38004593788201513,-0.8741950311810025,-0.8973273415101608,-0.6398065321945281,-0.1295841251187464,-0.6563395903763842,-0.8063193855136912,-0.9035239095080732,-0.4241860132264377,-0.7153169751137849,-0.8677215229370041,-0.6249422902148709,-0.641577947475124,-0.5500490948180303,-0.4147743085435378,-0.7429784983217333,-0.8111278476901409,-0.6283073515163586,-1.0343614945443944,0.9184464149350768,-0.59290591524809,0.9117880307308579,-0.7688530329780698,-0.5878456371000245,-0.6479837464316114,-0.805734922359993,-0.8807876480003309,-1.2852203202152077,-1.0649541292341935,-0.6359434774011097,-0.16369448526290276,-1.9580093149187332,-0.9442715787469114,-0.5629275247573828,-0.7454177818431151,-0.7103443406675019,-0.2917488850402581,-0.6017957916883052,-0.7755938790737806,-0.8670564037202759,-0.9234959157273641,-0.842864626756745
10E8-10fH/10fL,0.1778638508175483,-0.5928286367608806,-0.7607683828785703,-0.5783406296487343,-0.6360192408530181,-0.6770695369145698,-0.4556310681740794,-0.8610287725593035,-0.25676845684230654,-0.4870473708282821,-0.7561494333078453,-0.6443852677339543,-0.6093830084183283,-0.5312023459284334,-0.8253032989098019,-0.6706906840066069,-0.7019436516549018,-0.4504323805211945,-0.17308191202801204,-0.6272809743221957,-0.12415932343212388,-1.1358762054502343,-1.2600009032703445,-0.7795276474090449,-0.8425127225103899,-0.8272088917333276,-0.5989796126418367,-0.5288942090754143,-0.7183663680233499,1.5682825193777785,-1.1405897618313665,-0.7817098312525181,-0.8430420090739947,-0.9537737827780732,-0.14814438506346028,-0.7771417722649248,-0.7807248529197981,-1.041051525056906,-0.7131949777343356,-0.36596286859990124,-0.6509780910470007,-0.9489787033594517,-0.687362665244514,-0.657860578634452,-0.7928416845346127,-0.5326917221616452,-0.5032393701474913,-0.4147898854465235,-0.5410041285952887,0.18071212641810197,-0.03631101170101103,0.24442638787044269,-0.909908683219327,-0.9606487707872706,-0.5834620692535277,-0.6423921405007302,-0.5076030714595783,-0.49214090747976336,-0.6008728576123523,-0.5119619911931323,-0.660928090543452,-0.7350625598521485,-0.9918590892029686,-0.5903787829492089,-0.30717002799728554,-0.47699726377165685,-0.8671501550419409,-0.6221535786632715,-0.47195049668385747,-0.788405801414982,-0.4447082066409307,-0.5222023577413775,-0.5057398385505905,-0.24442406977229547,-0.6678490347050243,-0.9356097116034601,-0.547330419015057,-0.6523169511696434,-0.515367621479131,-0.38016812119428867,-0.6978562743411156,1.2431443406599696,-0.375958595323709,0.4436271054288303,0.2012264608974621,0.1635993667166451,-0.6493732166587389,-0.6694703717543475,-0.5749102940170705,-0.1901269291998644,-0.36841738656128786,-0.17553225761504598,-0.0707457449430613,-0.7312004271408283,-0.6930570973245771,-0.7125190338210405,-0.6662254062964643,-0.7190136522114194,-0.865803636939106,-0.9862676207046326,-0.633399936030764,-0.6241313846970569,-0.5348164005298914,-0.720984290677475,-0.5751466086769228,-0.4917642753191238,0.2445994300818355,-0.6870772927244184,-0.5052911772672006,-0.5236382819235741,-0.8052458968402763,0.7257993367645548,-0.12027874373875136,1.1256862722402916,-0.9540711208041892,-0.43891043035940447,-0.2908723963312154,-0.8374002084257914,-0.5969859610375388,-1.51763464674569,-0.3438467245970651,-0.6336962620297237,-0.10718060945206198,-1.623874989850996,-0.6590651035379305,-0.423418643714192,-0.2917653160013014,-0.6579888686636948,0.10460371248176115,-0.8544689422516343,-0.5844722270097702,-0.9590004465309234,-0.7713482526959317,-0.5175826730619044
10E8-10fH/16fL,0.1335240179185777,-0.367877639788285,-0.5697928721270586,-0.49576871140013745,-0.2568033259781757,-0.332258269131656,-0.21293912937013237,-0.6510383617091422,-0.22065593975073527,-0.44679456766801895,-0.8162189271951237,-0.5363192860143022,-0.4189941420922729,-0.3479375055465468,-0.7508614840598633,-0.463635134472004,-0.6160395459537318,-0.42133772541291825,0.12012071908714494,-0.38779805664426137,-0.011425856217461838,-1.0261511020090235,-1.1611869171700975,-0.6161413545971086,-0.6535323951685248,-0.5680028467812317,-0.4906250129276688,-0.25175690555047736,-0.6387547124989896,1.8623314528056483,-1.1291576539674333,-0.42453273948972403,-0.4801611116211626,-0.6503339526239518,0.24516248080238334,-0.40506124176921765,-0.7808085725056249,-1.005247936987637,-0.20813395034407733,-0.20751623700642585,-0.5506544672436016,-0.4751033055018221,-0.6839928398499557,-0.6761588743447515,-0.5673765094993581,-0.5756113313057702,-0.15292179955493168,-0.16769496381701132,-0.5118074489827442,0.4083314132273972,-0.17926192300082744,0.4724399041393683,-0.7775447137577987,-0.8613437421321661,-0.7689396535646311,-0.6160971215348352,-0.39287470090383647,-0.5094046486440564,-0.5433974832784041,-0.5051502523984674,-0.7064163978035682,-0.5282470610774879,-0.8438541654704512,-0.842129293720461,-0.3699178109245951,-0.4115553195723576,-0.7178379578483634,-0.5678504520011267,-0.2793323310112954,-0.7288617889382583,-0.40428795960117014,-0.5097891409431787,-0.32643215316456575,-0.16282106412384478,-0.4019789709315067,-0.6945876349189852,-0.4130505816333645,-0.5535345145426587,-0.33919405972031846,-0.2650919376684928,-0.3929204284877086,1.4298681974594674,-0.28877155843226965,0.7661436274010183,0.45420168471717526,0.23035583311658403,-0.44338288440692986,-0.6538018272268873,-0.3592791988527084,-0.1011772670570299,0.25500540017312945,0.035849067194860584,0.16057392001079718,-0.6456881144472515,-0.6300907944484586,-0.4851484929057257,-0.034281537425978614,-0.40735248362926146,-0.4935544937257961,-0.8362129874777788,-0.358301186089268,-0.5757130323043749,-0.4225230380885965,-0.398760078481617,-0.30775080232271645,-0.20297075538952547,0.3346938618281228,-0.39511180121044354,-0.4860258242593565,-0.3843068007865589,-0.663528190300751,1.031526899192437,-0.06827489280537291,1.6060649385191428,-0.3807813483979998,-0.3144275927988116,-0.12225862381527652,-0.5765988690338268,-0.5887515518623501,-1.2098478441048095,-0.30122140884242254,-0.5014761549597089,0.1133985834939244,-1.897931196991059,-0.6462193154826243,-0.25507935524988756,-0.20720116716821435,-0.2126232942191515,0.2388929541919289,-0.4355761822844184,-0.556195421403558,-0.6871277359299646,-0.8349614444205307,-0.4937677103660545
10E8-10fH/4fL,-0.2744063708547786,-0.9067653842684826,-1.0060203028666534,-0.9618985038127557,-0.9079824296554186,-0.938339300958879,-0.7683927529327601,-1.2413683727884917,-0.6515230590163723,-0.8772228766941919,-1.1282014972098322,-1.1269642622503202,-0.9410551198356731,-1.0860345839565024,-1.2039851330404927,-0.9437804801016116,-1.175541265265376,-0.9458392465066481,-0.6484830567553663,-1.0000944968724452,-0.561655608661854,-1.759203216243413,-1.3092905519358502,-1.0848953676434707,-1.1953524584703894,-1.21380450391118,-1.097684455690879,-0.8041202002527676,-1.10046803028653,1.325523850370963,-1.5630014533192251,-1.2276059839718456,-1.1757213466065517,-1.286306345841873,-0.37981660740579026,-1.24213635504459,-1.2436485512077429,-1.5083695926635046,-0.9383343250296656,-0.7019183447150223,-1.0252666273356903,-1.2311791101698515,-0.9810296637459546,-1.007727498282045,-1.0757202553654457,-0.9113697803992855,-0.9275310004809598,-0.892710854741489,-0.8602942671881135,-0.31841654152547316,-0.30894912280153974,-0.13086058575770232,-1.293131985229862,-1.528964848660984,-1.0859477272404323,-1.198262497409601,-1.074169610412235,-0.9187707987465372,-1.0218612664134814,-0.9244900184631726,-1.1455484854508318,-0.9939334632124406,-1.3366714956143408,-0.9712620809538999,-0.6453997625223837,-0.8709575902920819,-1.2094796036752329,-0.9865247676857707,-0.7812667547184546,-1.2558405537721073,-0.8247798727550595,-0.9630859535359151,-0.8690404157956104,-0.6348976126644343,-1.0167599258097915,-1.202680150859737,-1.0301378330246702,-1.02821630281603,-0.9258387899360778,-0.7255202783133663,-1.094593730137999,0.9108495742392506,-0.8015172389054808,0.12728022847025455,-0.2530404135471338,-0.3520259151281613,-1.1328814531203968,-1.0540597642413405,-1.031030145829153,-0.5929910880150284,-0.5979512013007102,-0.6173744316791998,-0.2939437638581379,-1.1240481097152768,-1.1252412234945248,-1.11343569056036,-1.0406718498590788,-1.1373079385379734,-1.2659565807587474,-1.3464381050152268,-1.0232544568233088,-0.94314636607884,-1.0986837437389747,-1.014947551633818,-0.9522934603832511,-0.852469796623835,-0.11797175485982625,-1.0342502329972096,-0.8980828124334845,-0.8648985482748093,-1.0977008304786393,0.4365945569910421,-0.6962497539956198,1.0012132039622488,-1.1405311182211375,-0.7506768399115535,-0.7182304847607726,-1.0903886771230682,-1.1041862908445097,-1.5686677163523823,-0.6063622480491904,-0.9735828202623247,-0.556304246848284,-2.0889950522216445,-1.0697387141224635,-1.00504216728848,-0.6410176469675137,-1.0455084605204783,-0.099008038057663,-1.215716562095654,-0.9676555456232176,-1.4343027138634654,-1.1074437882195092,-0.9872966726934944
10E8-19fH/10fL,0.5378317038577562,-0.47396828521312195,-0.5499338257140862,-0.45498827250619156,-0.21109720165685442,-0.34697007670020263,-0.1949835066375436,-0.6500346106904318,-0.06166920692159583,-0.47988691095269576,-0.6206070445227416,-0.5290516668118659,-0.4649643285201328,-0.33752709504870615,-0.7218506905577085,-0.5595082025937785,-0.6041361278536217,-0.3229114437459524,0.4983652553709699,-0.5288679187785088,0.2706830219767635,-1.1825715372559493,-1.0427287411292725,-0.7268070889284446,-0.6025078477404275,-0.7527847802737944,-0.5073340842465226,-0.36219245742601514,-0.5071917867065316,2.4870760156085483,-0.7701172572112425,-0.526062376293803,-0.559356885500657,-0.7745105698049988,0.5178151950410159,-0.5841456970074617,-0.93897001114981,-1.0690586496649452,-0.07857295432882827,0.24415499668411478,-0.4274209706732355,-0.5558328983505683,-0.6038534796611008,-0.30650377464845135,-0.7647243332636724,-0.206734868795587,-0.2220793013158746,-0.09341340725842096,-0.5636707983148159,0.5448782669945937,0.40389319183324845,0.37822249293390664,-0.8544266320427725,-0.9838886105378459,-0.7149203314731554,-0.5448627986481915,-0.41058153070227776,-0.4129638259471138,-0.5076493415524572,-0.4116020840132235,-0.6517812301708379,-0.24460447015109854,-0.833156956479749,-0.5011466587647659,0.07817698799555739,-0.24397570352897802,-0.6775125791455079,-0.5739594918400954,-0.43709668622133946,-0.5640540655660575,-0.1956196087289781,-0.4092876801868266,-0.25621511659474394,0.00553310346818181,-0.6055158398924363,-0.5755173911903151,-0.4229922332430509,-0.5775081431084188,-0.2134646898993815,-0.18262782624152818,-0.6100028164729772,1.7374648670700532,-0.19336106158506472,0.5791725817567674,0.6431005663634841,0.44422140263836196,-0.41306259453047467,-0.5010260351685503,-0.49674046371897784,0.11974197276941023,-0.014535084156682476,0.12581025095684994,0.23781098458581207,-0.5880721616329572,-0.6858248490309826,-0.548788390774273,0.035719337275739615,-0.627897007113392,-0.6325078779549826,-0.7031970492797088,-0.4485525903618608,-0.3660518745611496,-0.4602900015062994,-0.48894276377230916,-0.3961771302743029,-0.022317717113289337,0.3135004810414759,-0.4375166634198657,-0.3483846824129597,-0.46272039615605665,-0.9191203026224561,1.3070602336933206,-0.02398268659232161,1.7351208709620742,-0.7059435404125336,-0.35671260307427644,-0.02134987172525471,-0.7506414765539071,-0.6116174287671774,-1.0555004836558606,-0.03851199368672664,-0.22774976534560798,0.09717496211022203,-1.8842781336222196,-0.32225862709966924,-0.14282504948627217,0.051929686220834714,-0.3078985542565553,0.5329597034665698,-0.4910214040290448,-0.6608836918987484,-1.0309484431013174,-0.4855033681205496,-0.4741567399219635
10E8-19fH/16fL,0.5231134934336117,-0.39506139791062966,-0.5050971888721305,-0.3863439582288044,-0.25785760827618476,-0.32567458253516923,-0.17980893499000183,-0.6668115796150491,-0.0754420927980819,-0.3917696745869783,-0.597798025440311,-0.3479878006689079,-0.43689070779424766,-0.2082706969524457,-0.5410771063213746,-0.45735185218427055,-0.5216678799304166,-0.23487210098099354,0.5897106775658418,-0.3800887591762043,0.27088431012315484,-0.8923340565875655,-1.2698344317664954,-0.6120658831466044,-0.496898951431191,-0.6057617871304206,-0.26186200192681475,-0.2657089886150348,-0.5079396902631055,2.2037501105492368,-0.6747482157708222,-0.3779769728307767,-0.4653535742636401,-0.691607833977449,0.514055634465592,-0.3144399875431638,-0.5902279654113678,-0.6959249396793734,-0.0021783694704606837,0.2528504678935817,-0.3875395924688525,-0.4341115998289067,-0.6453694870016247,-0.19439734651776708,-0.6388615442952394,-0.22818086440946028,-0.06694954225276395,0.057711294486170406,-0.5188335499893397,0.6099134039889735,0.26422769528725576,0.5433470229049964,-0.7479875456655587,-0.7318167213775004,-0.6777039551803767,-0.3458011249232853,-0.22329985162504018,-0.354776656197086,-0.39425130310459355,-0.38740793231101245,-0.54121761523261,-0.28774775770538974,-0.685867089032512,-0.6325403704712718,0.024051513865183782,-0.22493821949787995,-0.6403593031542667,-0.3230056196580837,-0.3508154361392004,-0.470883533327098,-0.236356803941282,-0.29589673809064054,-0.25034236845652313,-0.02419427859266854,-0.4619007645987545,-0.5650418520533613,-0.2002317395276021,-0.5265984057352284,-0.1509796057255861,-0.12321355326114425,-0.351014875802236,1.6157255675242972,-0.06104459448457966,0.853562151529434,0.6833931506453599,0.43793395489259446,-0.2489902388513474,-0.4268441040287716,-0.31768228315845093,0.0807140960626942,0.0031799419556088893,0.1896729301857909,0.24666564994800178,-0.46221559562061065,-0.5852232372793476,-0.3655663735864081,0.3957069549732002,-0.3812831042697282,-0.5000122459804874,-0.6856844743547867,-0.34915990471270675,-0.40802318895273193,-0.23118145356509578,-0.47101725038771547,-0.2426830163394118,-0.039155801910797594,0.5768464418891561,-0.37252638172994024,-0.35027949703274563,-0.39409250057987655,-0.6703030800983447,1.259403949358593,0.12854721534957347,1.6020084220735966,-0.5002234509377244,-0.351273994754683,0.06852339632368487,-0.707666493743075,-0.48483859345006897,-1.0777938963335854,-0.08203049563403897,-0.23492200228256976,0.21858657053623842,-1.8086667452810081,-0.28332410369695515,0.08961760691649756,0.0427385826261677,-0.15189771773334537,0.41918098721240593,-0.34816903698611545,-0.4525191778421729,-0.6945024460219205,-0.47764067062108273,-0.37055745633775694
10E8-2fH/0fL,-0.8819857777019022,-1.5204985617686946,-1.4796722711321806,-1.1019268646821043,-1.1677473972956152,-1.4150103091681367,-1.1926354540624602,-1.331110979153964,-1.5282925682800212,-0.8370282616934699,-1.27759212399346,-1.5103864121183077,-1.4354800395906666,-1.1869386134866544,-1.1869991981441157,-1.4786740183841331,-1.2364914202446897,-1.2098085973708153,-0.8034029635087427,-1.305960710686721,-0.8861245297349671,-1.331153611625374,-1.8990184218695905,-1.240276980543145,-1.5287286826150153,-1.6361652952622856,-1.6278571411727407,-1.539574242671283,-1.3178107554993341,-0.5203958950008809,-0.36385559474070317,-1.5525392298731375,-1.5525771913145077,-1.908398844190008,-1.6957459431019977,-1.6886742795322802,-1.2524082620699417,-1.1591748960771984,-1.620573259983706,-1.3325147484567383,-1.2310920167775934,-1.6736392032821397,-1.494544647546269,-0.7658008143722725,-1.5973365676797084,-1.2507970438834723,-1.3293034738994436,-1.2910112138144727,-1.0640605356503035,-0.24138736079591272,-0.9739186575038445,-0.36501025740667536,-1.5301283918604565,-1.497001171358391,-1.1072049322853732,-1.3954423186858653,-1.3715279418895605,-1.2180239229537606,-1.387337597663069,-1.1246577079487239,-1.3498330048252893,-1.9633968364180707,-1.2416856906780518,-1.0592997067104302,-0.9149973543722196,-1.2618896221512643,-1.5698410682266737,-0.8143566754066001,-1.4669840544054686,-1.3758413600998218,-0.994946302525979,-1.2411498969083747,-1.1554837954086954,-0.9474248101037088,-1.1799639918792624,-1.6501776139322153,-1.210328473385002,-1.653537625613691,-1.348919854173982,-1.1464535391671737,-1.5085549572827395,0.5115657141574244,-1.519443580878689,-0.5308819478850211,-0.13721934665332158,-0.7713122418440335,-1.7378273434009561,-1.3263507846801588,-1.3042420145417328,-0.9884356222271988,-0.9373506737001516,-1.143370384920356,-1.347959495736095,-1.513221621069135,-1.2183421658246751,-1.3448825029550258,-1.9157064972267992,-1.5586425194084583,-1.8628723460952474,-1.36360955616653,-1.2357309110279098,-1.1787872320918011,-1.72672162697354,-1.5194919160437383,-1.433725225373979,-1.4023835949996644,-0.8993041514850446,-1.6192858907521672,-1.3399992514071077,-1.2270218901821521,-1.3070049596578317,0.46200282617992183,-1.303458386186372,-0.47377348914855943,-2.280252228300174,-1.1648399241981657,-1.4888198563012223,-1.663183874450444,-1.6340983536796096,-2.040038135463459,-1.9420677829519353,-1.2528126311976027,-0.8171364046673957,-2.0342849671511214,-1.3941966726015254,-1.3831892423103687,-1.4368149088551294,-1.8148674355755716,-0.9177177863391655,-1.5106051401793332,-0.751686566026641,-1.4601106020645185,-1.0981026527256401,-1.3110559535565502
10E8-2fH/10fL,0.011008440473223136,-0.613697341248221,-0.7978854397345574,-0.5700672505854456,-0.4496532706161098,-0.6158296437593713,-0.48690377882014335,-0.7390907130319806,-0.4032238170554332,-0.4026378646855393,-0.7951125267970358,-0.707283285157227,-0.5954631732965658,-0.42148561467020884,-0.666297053983844,-0.6670870751461795,-0.5847852093447905,-0.445978627835685,-0.024499067755109794,-0.546905158498022,-0.185756556969076,-0.8887150343188188,-1.3762475816606021,-0.6657070572784498,-0.7576950424877218,-0.7378157442373783,-0.6137520171823625,-0.5633607362854882,-0.6538034988461634,1.256373707072497,-0.7282600315223946,-0.6132170799839816,-0.7055717746611767,-1.023828708059725,-0.2894071170999395,-0.5895498029826429,-0.6502597321665606,-0.7883734066455415,-0.5727694146820475,-0.40408677901114176,-0.6209312481232951,-0.7023837439421041,-0.784104274018381,-0.5420902051297625,-0.7541278432211276,-0.6589729937810851,-0.478219294296208,-0.34489077591513695,-0.5024191965440497,0.37324186807403326,-0.3136803501830445,0.3241324777511241,-0.9320042097632062,-0.9234643100402187,-0.7342199939404424,-0.6825980989616491,-0.5096536189507759,-0.49371464413039456,-0.6604402712405557,-0.5961016995568393,-0.6479780956789369,-0.8015365091717364,-0.8066730800462982,-0.6855002796087071,-0.4066517893897059,-0.5430155210180405,-0.8361062362662659,-0.5237726834135981,-0.5300802866881895,-0.8002958775659141,-0.4490903031008697,-0.5238593193534629,-0.4452869592230333,-0.3202533298708037,-0.509005435061302,-0.8838135710731991,-0.5171480393093046,-0.7071345473517361,-0.5466633266794647,-0.3636089238316538,-0.6518482095400386,1.3924945852257524,-0.3771357112701761,0.6230172869825177,0.37712440522040547,-0.02522378517298085,-0.6206860604167976,-0.7096475388446013,-0.4243368098177924,-0.15502501831800042,-0.12913407248110387,-0.14749463491440418,-0.24155962419656762,-0.7984313845348321,-0.6225963316458643,-0.73549788193809,-0.4432363477732921,-0.5942694525098642,-0.7718677677479164,-0.8754095969741942,-0.5824248793275821,-0.7154795753367373,-0.5397137428369829,-0.6467531105471043,-0.5151518346737332,-0.3980015768887559,0.18082890378612504,-0.6633895765887148,-0.5777686378743998,-0.5337851107218359,-0.7873358146100802,1.0213180261966222,-0.27302012500399897,0.9983079732683784,-0.9300996572626934,-0.4830807538095685,-0.3060481100489525,-0.8695327434867794,-0.7112818146376729,-1.4025220281487978,-0.5875866255060733,-0.6715565491533004,-0.036682961934770386,-1.8709675448726006,-0.6561322524332518,-0.4153065073767155,-0.3871460631411896,-0.5505359862784271,-0.0381926483085504,-0.6610986009931576,-0.43635815454757965,-0.7829371515972232,-0.7798979528138297,-0.562207068172462
