Serum Name,Prototype_WT_A/NETHERLAND/179/93,A/WELLINGTON/1/94,A/BRISBANE/22/94,A/JOHANNESBURG/33/94,A/SHANGDONG/9/93,A/WELLINGTON/25/93,A/WELLINGTON/96/93,A/VICTORIA/9/94,A/BRISBANE/22/96,A/WUHAN/359/95,A/WELLINGTON/48/96,A/AUCKLAND/5/96,A/VICTORIA/47/97,A/CANBERRA/1/96,A/PERTH/5/97,A/PERTH/9/97,A/BANGKOK/1/97,A/CHRISTCHURCH/1/96,A/TASMANIA/1/97,A/NANCHANG/933/95,Prototype_WT_A/NETHERLANDS/301/99,A/CANBERRA/9/97,A/SYDNEY/5/97,A/PANAMA/2007/99,A/SOUTH_AUSTRALIA/84/2002,A/FUJIAN/140/2000,A/SOUTH_AUSTRALIA/53/2001,A/VICTORIA/507/98,A/SYDNEY/228/2000,A/TOWNSVILLE/2/99,A/CHRISTCHURCH/68/99,A/VICTORIA/577/99,Prototype_WT_A/NETHERLANDS/213/03,A/PHILIPPINES/427/2002_MDCK,A/WYOMING/3/2003,A/AUCKLAND/20/2003,A/FUJIAN/411/2002,A/PHILIPPINES/472/2002_EGG,A/TOWNSVILLE/36/2003,A/VICTORIA/110/2004,A/BRISBANE/342/2003,A/TOWNSVILLE/4/2002,A/NEWCALEDONIA/12/2004,A/FUKUOKA/55/2002,A/CALIFORNIA/7/2004,A/SINGAPORE/37/2004,A/VICTORIA/523/2004,A/BRISBANE/3/2005,A/NEW_YORK/55/2004,A/BRISBANE/10/2007,A/WISCONSIN/67/2005,A/VICTORIA/500/2009,A/PERTH/27/2007,A/URUGUAY/716/2007,A/VICTORIA/208/2009,A/VICTORIA/8/2010,A/PERTH/16/2009,A/VICTORIA/361/2011,A/BRISBANE/5/2002,A/WELLINGTON/1/2004,A/BEIJING/32/92,A/VICTORIA/1/93,Prototype_RG145K_A/NETHERLANDS/178/95,VN015_EL134_2008,VN016_EL135_2008,VN017_EL140_2008,HN196_2009,HN201_2009,VN018_EL204_2009,HN206_2009,VN019_EL442_2010,VN020_EL443_2010,VN021_EL444_2010,VN053_2010
A/WYOMING/3/2003,0.7454764259229797,0.7035343928809143,0.7141312829471798,0.6500696018574735,0.6970448300585002,0.72305582105992,0.6674631050433647,0.6828512591395532,1.2810685269601463,0.9888056552121991,1.5097030653707275,0.7306349621294876,0.7675230575424636,0.6934523601540031,1.3188955181755597,1.6065529107466432,1.009562162428457,1.836203986295713,1.254848105769339,1.0195294850536836,2.194086630465019,2.7678363101848444,2.533758061328723,1.300640719869766,3.032660113391212,1.3002115533718483,2.7870778479363683,2.363759938479924,2.4729038035040496,2.1316489386634285,2.493199126654193,1.3317813765299842,3.6768505429904152,2.430285389366011,3.6459431801822784,3.239265026624357,3.3264445007505974,3.0170917940215234,2.8303685189473127,2.881585242956513,2.506871122745058,2.6644576396704953,2.811847326425079,2.7533840812533437,3.3004221079649954,2.839606009253467,3.3119635107054655,2.760974749162791,3.315549289719598,1.888726117638277,2.83399255042824,1.7259500954544063,1.8080230094772944,2.816726683229605,1.0424420008600794,1.2437097174383114,0.6393665392109494,1.6161864724013806,2.7005447355948826,2.842534225335291,0.6686160080867456,0.7267947521243684,0.7360525097937527,2.7908520729015964,2.476229433303518,2.467517150754524,2.4432290420813056,0.7304378614874009,0.6871170813816275,0.7276123926420447,0.712984457536729,0.7382042890968352,0.7269529034902733,0.7614819224534215
A/WELLINGTON/1/2004,0.757410557074703,0.6903116600416698,0.6958889978735217,0.7210690842566627,0.6988535311814582,0.6958976676189014,0.6666963487167281,0.7007876803637919,1.5941857763414493,1.25519841472611,1.5689369016955466,0.7375345650963359,0.7642462602524887,0.7021104377052987,1.6018290647907825,1.8814628675096028,1.547539306706436,1.9227857117084355,1.5566652272156922,1.522395450893916,2.5124989029739955,2.804672672917385,2.742531659003541,1.777658144066125,3.0816486184495226,1.5359431510090507,2.79427392417753,2.479747410398253,2.468564527829209,2.152088676588397,2.4642727121423014,1.9828818185566952,2.8720040249024033,2.185811347544213,3.2180498119560097,3.1502699623439345,3.0522452956155606,2.7962566803013162,3.043642374481295,3.02298908859432,2.7131257024968685,2.461511077193378,3.056968058285529,2.788001922716801,2.7759967715434595,2.750530537706315,3.0455678077296318,2.189705930952492,2.7908885793792706,1.5242049662031676,2.7195433369870994,0.7925062322652127,0.8337509376628096,2.70590872362167,0.7382374159024668,0.9776624131594549,0.7048398061497855,1.5145215586627745,2.2392472393631815,2.7772075643307454,0.710870794079407,0.6861893213307892,0.7493290718941727,2.6842501018771414,2.1711074884164274,2.189823237532864,2.1574952281468374,0.7102751832493531,0.7283690846998641,0.7202195808199926,0.7317513829079718,0.7352577071950666,0.7239404760967296,0.6981053628124309
A/FUKUOKA/55/2002,0.6569086385318307,0.6993345309331714,0.7146047049751184,0.6855931704900003,0.6599302739728621,0.6973308655051205,0.7178655445694803,0.702540611097422,0.9621706002439744,0.7775193189853093,1.0603600284661057,0.662188524145214,0.7116948789214568,0.6611223589958377,1.02109650534569,1.31131948246423,0.7022364368970075,1.5640554517419845,0.7310774398793731,0.7315705619970704,1.8565090306284646,2.1913023676251577,1.9949275442392316,1.3341063378591025,2.7212149598855055,1.7329768305505309,2.4752704351784174,2.140177169138639,2.134924491782789,1.8678645399178886,2.1310794180581696,0.86286778811736,2.497537272624465,2.1459315838333186,2.5322295292289585,3.0046581951429436,2.5535163108588046,2.4859456712240644,2.44598709849118,2.4546097404250413,2.155677008546301,2.2150161864892555,2.493362150860119,2.3546691814236778,1.966495811452155,1.9510433866062655,2.149323658154358,1.8166831479493921,2.1796035429339384,1.4441005293678897,1.8834248615109361,0.7376021986511211,0.7886146605149961,1.6598940238099704,0.962939206145696,0.7999732089024763,0.781781690733295,1.2266118238178394,2.1323510222040865,2.187686966062678,0.7041820766578198,0.6972111089844533,0.7162007345317254,1.8457373284998044,1.781751185936049,1.6530320246377381,1.6387892886972268,0.8426200590743937,0.948851516200048,0.8823482435546828,0.8659809479573256,0.7662478553262013,0.8690955200606728,0.8108238867953874
A/VICTORIA/110/2004,0.6896807802131422,0.7053569525580403,0.7184801276230177,0.6653296371443429,0.6913508665021505,0.6982944185372647,0.717379685802626,0.6941698225990036,1.0290559128834382,0.7367071524766053,1.3044675643067296,0.6796351052269369,0.7320709703251755,0.6871226362575151,1.2825100298281407,1.5592376302784139,0.7432211832417528,1.8209728023752931,1.2723033717819532,0.7636449532815476,1.8681752946396482,2.4670907546647225,2.164489017134858,0.7586883077006008,3.001898732138442,0.7538544074869847,2.509437704175307,2.2276971834525208,2.218447969552389,1.871092384534467,2.170134304690819,0.8136855406456376,3.588312711336817,1.9776766629250089,3.6999954645859754,3.37108828691887,3.069932170930909,2.8199738884536907,3.295804707735628,3.361686642470783,2.9880369427336553,2.237416260823207,3.022810908485537,2.5265315556809895,3.5807281705301217,3.0995740048706333,3.439911446899757,2.731832711712975,3.6319526769879054,0.8810678041779455,3.0644224961410855,0.76118136609411,0.7746633181522532,3.017526549303454,0.723001745399147,0.7473859104957448,0.6423393086201425,1.0977794103533078,1.9994158441087868,3.0446643295203737,0.6923358353432398,0.7060064942649961,0.9796137661082424,2.7473871536963115,2.423833783011762,2.4337984507239083,2.1839799653836485,0.6980195388524708,0.687368286084927,0.6690719361138134,0.6959603358551018,0.70108117184336,0.7120057933602365,0.7236471699611463
A/NEW_YORK/55/2004,0.7149545848095735,0.7077881937727296,0.6825999481900697,0.7031434241642551,0.7099507673268575,0.6912425290779658,0.7107153524785734,0.6997885378515796,0.7140108753672769,0.6908052351030792,0.7301012180101504,0.6938241328585142,0.6516181376763267,0.7147952497440644,0.7219057823454464,1.2425256898154298,0.6893313897827439,0.7450585970006781,0.7164409677323718,0.707156483568601,1.525338305163558,1.8567888082325914,1.5918014027960412,0.7319422765210563,0.792428089437199,0.7418501705497602,1.5526493259599659,0.793884520227892,1.575951729668399,0.7867721397680492,1.8279197253984445,0.7305736619056107,3.0926694674648956,1.8655503602061758,3.1199524813144612,2.537895051915639,2.189119879812123,2.4593165848652006,1.8439279828753072,2.425943266625816,0.8750535066401539,1.8377702591171112,2.1470586725443326,2.4473836130198245,3.369668259859805,3.565688056232159,3.669870926985615,3.0189090677536297,3.6486078157034005,2.1293983067203754,3.076302057654084,0.8523634646566394,2.313079908686455,2.820284608210882,1.5260318388466185,1.270169531177162,0.6716884095062342,1.603905420804967,1.8942427449617623,2.751307618838384,0.6946881228086151,0.6943469935090483,0.9566008354072741,2.779965280394453,2.749367114423983,2.4800976006389766,2.4824145388937375,0.7283229464169538,0.7251602673685056,0.669539716108023,0.7312376485333301,0.7212914418081482,0.7662007372163177,0.7824538160455988
A/SINGAPORE/37/2004,0.9549024478968865,0.6970770305793365,0.6957998236183415,0.7251304308681957,0.705828707954947,0.6928382793737048,0.6922615415793216,0.7019010979191264,0.697821135146252,0.7004597561727731,0.7170387853747383,0.6826792542636709,0.671710591617991,0.6915150866050717,0.7103709224706259,0.7096681748471709,0.6930680236604738,0.7550384835307662,0.6987135090756702,0.7005940126447144,1.2939109918362377,0.819199726550732,0.7902535149663953,0.7216241691026003,0.8407474439215921,0.6990692444912245,1.5735628138643745,1.495947842333466,1.2948284590580192,0.8126026688753818,0.8035812599390757,0.708931691474421,2.2331408653868756,1.5591889909154506,3.4498185199295595,2.4673480512761676,1.9201634304270554,1.8414908680824578,2.13450662688273,2.405985506433925,2.0748572499520814,1.5671649806474597,2.1341445727504094,1.8865028657991578,2.526120152004213,2.736363521290058,3.027745904945492,1.6745545037726397,2.8100746519391953,0.815661419637391,2.4631750770071568,0.7147930954842827,0.7486400212731867,2.213696961946187,0.7172147747648205,0.9532020189792358,0.6782206792718155,1.2386736546520476,1.549663639393469,2.196851365750927,0.7106887244263212,0.6993500270084011,0.6998196338710458,2.1604892811442014,1.8919334934399625,1.910991985884626,1.8728863482033051,0.7056914538210749,0.7095222994674862,0.7011313969446813,0.7065467707526784,0.7121576188776481,0.721397188279159,0.7186223949927971
A/VICTORIA/523/2004,0.7117295015664546,0.6876516819499754,0.6736503800179399,0.7232068638687262,0.7156200340453922,0.6967325994930521,0.7142358857406425,0.7037428300690289,0.7043699930130738,0.6662721498567608,0.7011843720946134,0.7135100686827514,0.6543990111497451,0.6995663890871057,0.6816692866849053,0.7695019319599337,0.6930237412370625,0.7219771081865577,0.7198547450053487,0.6671557298263184,0.7480361637522881,0.7867410121934127,0.7376246691985234,0.6671100684335839,0.6770189746493839,0.7133616355221649,0.7512510563851356,0.7473121051377697,0.7693501521631484,0.6828264936279702,0.7546315742140609,0.6516616006603919,2.3471889889631954,1.0119021156782382,2.4694907952891976,2.342765989971083,1.7092986039153892,1.6039280643599385,0.8351564806446774,1.5410273429821002,0.7865773496647226,0.757868809925422,0.7940734787859526,1.7914476549220826,2.6966977081869845,2.7646847822226395,3.3080595360985936,2.178740170808002,3.026883069998818,1.2625880336853283,2.003631210094351,0.7452127485646641,0.7876888094716826,1.933071920987913,0.7643948726298522,0.7294522232360087,0.6552936839034464,1.0002651099659616,1.2691418504536223,1.8787488005261364,0.6879126677719801,0.7014498055688997,0.6855949192611142,1.6854862604495304,1.6529776268175231,1.4911571488844788,1.5454900534945342,0.605134944373968,0.5607483963273315,0.4403057624548081,0.5184212841059441,0.46324145313599907,0.6181434395469474,0.6911698994703029
A/BRISBANE/3/2005,0.6919795310609507,0.7076505999611691,0.7037890804418423,0.6991823485933369,0.6889384603558723,0.6984010491579018,0.698666624639927,0.7000123782540105,0.7054576508935044,0.69387701457391,0.6984054796064628,0.6980177728994461,0.7113350416916078,0.6951023891347057,0.695074339406946,0.6912532136601377,0.7060492476543713,0.6980607882535447,0.7227030919280365,0.7084113877571271,0.6961003291937451,0.6894648427067653,0.684116703457225,0.7012269161581867,0.681361750858123,0.6862911182001811,0.6855837756142622,0.6933174336528023,0.6915932580507479,0.6726365328948345,0.6857116782592678,0.6823998934050809,0.854672419425829,0.7087071405516119,1.8802995998752121,2.102665746435105,0.785234867451109,0.7419392303374122,0.7010552390088375,0.8066232691271845,0.7029873213614587,0.6982102542297121,0.7269401934691215,0.8054318848555182,2.4229160162366474,2.6666692508996244,3.2041884565137924,2.1034534564472986,2.944347138717457,0.7305012528690296,1.8368438472159498,0.6809154477372638,0.7127919119886006,1.8298379039576202,0.6977406265553574,0.7009294234292306,0.7084950352836703,0.7393508975027862,0.9770688750880656,1.8259855444376312,0.708765794237732,0.6853159816308579,0.7085167499168257,0.8241468096283209,0.813747775590688,0.8018670564634957,0.8032711467172428,0.6775560212267222,0.6771141001856642,0.6745571103042496,0.6852523310641543,0.6826343271702175,0.6814016520838567,0.678901882557176
A/BRISBANE/10/2007,0.6946535095992613,0.6917493913697058,0.6887529987020322,0.7235724362525234,0.7090301121895313,0.6803202938056199,0.7033227556206719,0.6936051700760612,0.6878337807251577,0.7105190375154266,0.7326659565966861,0.6907843223054786,0.665573902984986,0.701743107985819,0.6795101824961057,0.7432760335978839,0.6817844320177271,0.7514809709510698,0.7042090934638544,0.6870834879229791,0.7672834026962442,1.5859013201777943,1.5368013278130357,0.7213778682883074,0.8327983595185531,0.6978561389983782,1.5592671553278552,0.8058463996725859,1.5799841538667734,1.2517373015825788,1.588774174217575,0.7033107036268761,2.722686754748835,1.8951868490477715,2.756612962681839,2.508098811830418,2.380191437991707,1.6737115529154232,2.067762493440436,2.190989057644404,2.04701165995923,1.8816838819936712,2.2331670813012225,1.8715624330107157,2.765171477532893,2.2226164193468936,2.504109826460188,2.469648791726609,2.7703410621706355,2.38695923858294,2.7821620616121523,2.373178279832724,2.4066801720592155,3.0209981537489075,1.8904563781724093,1.8598331254777003,0.8422072214246281,1.9361318058412755,1.891625431682019,1.953160754027044,0.7041824814847065,0.6923120795784434,0.6848247380099234,2.8312439386951644,2.8120116623490903,2.7750066499933843,2.532090000413015,1.848850763653704,1.8949337340098653,1.7825064281035647,1.9124343630446323,1.862960153174992,2.1921313323921106,2.370059695256816
A/VICTORIA/500/2009,0.9343041149082578,0.6994141319775092,0.7001716634190852,0.7218063967581416,0.7078123066345581,0.7008023479555164,0.7165200988024903,0.7133946187156716,0.705981378706525,0.7037830768488759,0.7122928695867433,0.69123459071446,0.6771193892047397,0.7010002293769881,0.6856623287491833,0.7124113141619663,0.711583545786208,0.6921254074287095,0.7345145259631866,0.7032388181376032,0.6743038191234196,0.7372818139110681,0.6897323369908205,0.6817760255036718,0.624574744908895,0.6787819856884685,0.6875607841822812,0.6998841680564534,0.7095011707225206,0.6842287317267008,0.7255020089268623,0.6764716243457493,2.1273200226480813,0.7718268829200368,2.1661932083272237,2.3603365823800937,0.787733227805564,0.8187310222446591,0.742425679755984,0.7814476737513336,0.6915867841389469,0.7435741583657252,0.7724517626392229,0.8238618404791148,2.517288082844353,2.185810519828694,2.5056289827299474,1.9259223347781216,2.4934524131830273,2.1361194494720825,2.722935719062655,2.087597737117228,2.1144936396788063,2.4509683812955623,1.5417980277804686,1.5495031780072774,0.7224283304149526,2.0746530240107672,1.291650812365257,2.142165030683248,0.7160573782058827,0.6867024303493828,0.6965794215459824,2.716073321992188,2.6934166759206937,2.4311842148083262,2.6783941472471167,0.7738229257734954,0.783444568869383,0.7105446280230898,0.7581780092412075,0.7539422765946837,0.7964206909106182,0.7827237183789695
A/URUGUAY/716/2007,0.7186430776960483,0.6933306335884463,0.6876431363620825,0.7003576231355852,0.6796460037855465,0.699912009854791,0.698730849535799,0.7062106481007895,0.7142993768478424,0.6753096440590248,0.7037053963797489,0.6874739475420538,0.7143672842819349,0.6721036904905863,0.723252931341446,0.6875119035904526,0.70828130177955,0.6978780866317721,0.6780074141268743,0.6904880949854694,0.6991228190255994,1.2883446942837047,1.093563969205836,0.674647618935669,0.6826214308932861,0.7180275459475073,0.9597818254777268,0.670953808043399,0.779800300169973,0.6904393340453621,0.7843883397990045,0.6834113676212513,2.2140311612717496,1.2556398415937993,2.472105806458865,2.1608535108920526,1.314501774664258,1.7871226511161353,1.266909035711362,1.6291755679192976,0.8216348475901731,0.8174542005435744,1.5508331161694477,1.571550608692127,2.483124941376285,2.4215482789504907,2.5501500567673747,1.9168939578409643,2.5412888005557557,2.11835931940924,2.949054962207362,1.8070187135221056,1.8735206524995718,2.723145136394326,1.6122001905270968,1.3563299360614893,0.7556757572413714,1.7247439294553413,1.3265937218540564,2.154256912655249,0.6909116454568771,0.7192316989579134,0.6993186389278512,2.706739671924452,2.5306575916916723,2.703340141749311,2.4803994342091076,1.4938786244759512,1.5691756798189924,0.837217076635737,1.6175730225313139,1.5756163727245152,2.064666928448272,1.8384394155841077
A/PERTH/27/2007,0.7140199150206157,0.6938830388137183,0.7159215328455513,0.6891391255673897,0.7002203060669165,0.7064708652071173,0.6927862717070847,0.6951749613497656,0.6896544964584986,0.7066040496758416,0.6512990900108567,0.7020414387764222,0.6946547159423815,0.7340059625324088,0.691978149592824,0.704675309206473,0.7229586560197953,0.6847702839455679,0.7212315436957437,0.6872735210831132,0.836802198065593,2.076432849252285,2.0538652396466714,0.7236770091405297,0.7547597071119527,0.7218457489638033,0.8217777102757918,0.7411346021389639,1.237570294886797,0.7388630878338653,1.5322406027926982,0.7371132012604052,2.7345940125809447,1.558015169542642,2.7312601200652225,2.4931169485457527,1.4067504237837873,2.119529065058465,0.8902707981813909,1.853974362080741,0.9856850905351143,1.2621091278105085,1.8602122207092489,1.8820269917641865,2.5148964305881454,2.491665741572329,2.7684970481207887,2.1966171907772147,2.7578616963245066,1.9367092461002975,2.7583672637326546,1.6090529784725311,1.9253006238917174,2.7568849281040078,1.840619068647789,1.3295643374848196,0.7721684626017508,1.830497171750948,1.5923789932913839,2.189754107571447,0.7009583141118989,0.6790906799122358,0.7221160175582667,2.50151591743949,2.7246507700130786,2.5010621934837003,2.4532731181538683,1.3456030454257855,1.5995394748986667,0.8139604144287984,1.8278041654534603,1.5851676158247616,2.124251358134574,2.0859362597138302
A/VICTORIA/208/2009,0.7192568663207356,0.6961025817087974,0.6951405544703534,0.6734135896781092,0.719777993017677,0.7146210019616815,0.6925195883935026,0.6835212156549756,0.7001289992580739,0.6804188820702712,0.6808445379429131,0.7171177427248849,0.691095606385594,0.7202050912314757,0.6634555865887606,0.7602166276099246,0.724350547903841,0.671604487042288,0.6845770561288834,0.6962207288391266,0.9104847818391729,0.6775425612694576,0.6836888761534758,0.7010819205548672,0.7167602154602168,0.7043592128456905,0.6921636900992802,0.7024126953015608,0.7373771123189277,0.6300315912346147,0.7634495255362063,0.730110763845364,0.7181206806080189,1.0043552557002693,0.9961678955594198,1.9020288632457358,0.7263161418833928,0.7371620626996553,0.9363817557032975,1.0660765552059268,0.7487269104414287,0.9361593665351275,1.3056429579879119,0.7040368130207629,0.7674781615984534,1.023158644832212,1.490248582125762,0.9076322579320104,1.2148623962616805,1.8203889847516863,1.579984253690515,1.3968491856115195,1.350853112179323,1.6236016218297968,2.189782726462214,1.8918673868062017,2.1609755249305604,2.211800967705917,1.0398229844996387,0.9765767934068915,0.6851863716987636,0.7012220400387357,0.6887259303119813,1.9567260902852848,2.395671946379619,2.0807882112488896,2.1056862654771344,2.2199545386803865,2.954566285378047,2.3983188090733147,2.982081777890585,2.440825735867114,3.0228488000247333,2.4725757987286
A/VICTORIA/8/2010,0.6824214703312622,0.7094491195523113,0.7033883538508012,0.6964532328321132,0.7166182252008523,0.7058164217471162,0.7004524099264249,0.6985500536366706,0.6705845165647494,0.7123300463009997,0.7099704110925452,0.7038910575831192,0.6657021373546225,0.7126150547250378,0.6638112376513464,0.7554553508262715,0.6728271110289032,0.69706115516484,0.7033327562724511,0.6905283903893834,0.6723752180360059,0.7231139926038048,0.7144622602418456,0.7080630609428127,0.7166756841764217,0.7079149530533225,0.7368882026966839,0.6855046419157097,1.0025894471741803,0.7296974482228791,1.2628030558927128,0.6792554290898436,0.7792550347531626,1.3171316234227186,1.0230770062643335,2.19677437632045,1.0193021932328188,0.7066686757723665,1.013551195088883,1.2677167236206515,1.0109979299524023,1.3173576247562333,1.8451898287991582,0.6948571231285644,1.7398526352768435,0.8348933464183652,1.3599486988811487,1.8181012981128042,1.3699504206365631,2.2105040742097044,1.9214230323328585,2.1648167932747016,2.1494371554415226,2.1991322026944475,2.5184072329416898,2.4430592672042413,2.4259750330977994,2.935736739001968,1.523201073326697,1.6817294829241083,0.7044885510487096,0.6976716544814859,0.6802452968976154,2.7370027768254364,2.8338600058987398,2.4872693921180957,2.50633558446077,2.719960375351488,3.3205190642872537,2.749460092074413,3.3154587648776257,2.9496550371539088,3.349289915443649,2.7953074398653928
A/PERTH/16/2009,0.7280804086500001,0.689446761303795,0.6980347227108104,0.6896811184581051,0.689209617320978,0.6828536292378172,0.7030082730126228,0.6927811142371224,0.7467981189899414,0.6938766291995526,0.6676664175008779,0.7120678123921992,0.7431994601906866,0.6816592484557922,0.7672314119304587,1.181506112554166,0.7225892554964436,0.7045221508084464,0.6996580388295608,0.7257126586516397,0.7615075642813066,0.7053896439151917,0.7092631023471114,0.7088685111078372,0.7619448797031971,0.704965029913057,0.7209893220232229,0.6575863018684878,0.9725775054497329,0.709632810965394,1.219666703172036,0.6940033876214843,0.743463811298326,1.0138094892756921,0.7166699656852453,2.3218697639111014,0.9735620217453135,0.6236000689879063,0.6940097869588844,0.8034533535928229,0.6877074992958504,1.0009524980174178,1.0521396714195985,0.6886983335293864,0.7201374833993164,0.6771421170467818,1.0232002089347818,1.2411845701659794,0.7840322560044571,1.8886111509977246,1.0386550128801988,1.6009967673996504,1.6347742903476292,1.2986913876214587,2.3931321431893813,2.1024398736040992,2.363602465096537,2.235220063067311,1.2844452673867026,0.7860195498739004,0.6962368653846148,0.6821182758843398,0.7305336004531381,1.8311366595779024,2.368730186542172,1.659848621059481,1.8758937993723301,2.385632658171676,2.9837451156270705,2.7022560169826666,2.8195949946695733,2.2844825738489987,2.787586848511718,2.440839072506986
A/TOWNSVILLE/87/2010,0.6653330110512976,0.705320480194192,0.7044687514301378,0.7167475149421173,0.6664761427824016,0.6921533496666339,0.7015852785926661,0.7159491253392216,0.6991055036906441,0.7105022824213495,0.7363717015217991,0.6700162085663298,0.7155026812027058,0.6812146375663568,0.7152396378757464,0.9574078873550064,0.6849436632527811,0.7123516895424333,0.701190547888571,0.7081067530600349,0.6637370049472027,0.7595457348875427,0.7365859908958028,0.6626219913696355,1.1450567768155824,0.6767804605773841,0.9582676721624894,0.7174392003989731,0.994883452784571,0.7452886355115218,1.0372092738006202,0.671859017401001,0.94120709838211,1.2686149182167235,1.0363377122519797,1.9619903856768635,1.2678287424670502,0.7635364578079563,1.0598904158411786,1.4683222654662427,0.9923326566128482,1.3035807752784923,1.5675620493390454,0.7617749957277937,1.1089329193742503,1.1922918252816652,1.5714023759612643,1.5250639003833486,1.5319092418996583,1.9414641417456457,1.5988901542414757,1.8342457726968422,1.8391129121817573,1.8837642107645056,2.420269203545998,2.175847162864166,2.391635699518757,2.4223798497874527,1.3180742573648403,0.865444183786066,0.707883634640345,0.7138304535691661,0.7033927814439453,2.184021861670276,2.5249546712617947,2.1908460238636143,2.1907603163009965,2.4768832533904814,3.1097202109791593,2.7448940309601615,3.267862807151025,2.7091844500278417,3.2819922796652916,2.745622824806915
A/BEIJING/337/89,2.0737077874869123,1.6854445554077282,1.6562137419958245,1.9860617419362212,1.797165219266149,1.825522840132399,0.8696146618575131,1.844740294560677,1.0396462649782376,1.451085300319464,1.0179887616675518,0.9811967505824595,0.7024601792254621,0.8248414723100318,0.8241640639519301,0.7835646761530668,1.1716898280606045,0.7068446224029303,0.8887698042853568,1.2864409911646413,0.7013062524431235,0.5947464118665196,0.6279487510011762,0.7097537351213145,0.4985098658174206,0.5325803546626231,0.5241823819279815,0.6819322945229231,0.6554131119535329,0.6818557188237959,0.6289269110880663,0.8964887659667371,0.6859007864438572,0.6905935989488463,0.6847363186758194,0.5437327233577627,0.6256352153162446,0.5866918325753461,0.552129309338533,0.6125477229578228,0.7425341465626124,0.7115623662535691,0.7184583099164269,0.7112686010579227,0.6891182937153614,0.6895621068464238,0.8052964703668498,0.7067341422600105,0.6869387553268491,0.7248431261160714,0.7318320733735413,0.7459713755633532,0.6361184378756817,0.8088598141785303,0.6329312872102396,0.7006102229157831,0.6239605161862695,0.710494650130346,0.6571667447549954,0.6717925300879836,1.5867792310824949,1.728291159362458,1.3160623229838606,0.750394618034204,0.686758611732285,0.7115428089839588,0.7391028981756056,0.6395070664265402,0.6172247310607964,0.6045870242814052,0.6358512606872473,0.650814963226898,0.6514942478979164,0.6885841783491508
A/BEIJING/353/89,1.8275097694791365,1.3138019060954582,0.8394779440087223,1.7199481021440173,0.8074702322947909,0.8653380891060669,0.7469390976579467,1.5459105303716645,1.6018197983244433,1.865339034889955,1.3385412126069345,1.8377294659219472,0.7951230930010289,2.3197081063724863,1.8049089615261198,1.820189628790141,1.5944868522157487,0.810714088657003,0.7861356486092403,2.3510480234169564,0.7279700006777634,0.7272707351658527,0.8701476058676021,0.5924395852474411,0.511371299852148,0.6427468738951747,0.6269691088575469,0.712052241302153,0.6239905475586492,0.6347278726139607,0.8712306784210433,0.7324069281624399,0.6914431236483061,0.911575526836927,0.6836642083651938,1.0896397327966112,0.7010463616192062,0.5745779391964239,0.6699681091570262,0.7140631951656543,0.5963235928799624,0.8088508267180773,0.8821154063365753,0.5317256846646161,0.6221712687182406,0.6079552023443597,0.8431601185052364,0.672671872370952,0.6493103515983991,0.7485784612059521,0.603523423822011,0.6824617351523544,0.7425933740402593,0.8253244438165851,0.7372853144610051,0.7133385222004679,0.6897649368956035,0.6962552199559628,0.7951396053311267,0.5281424110073368,1.7430198727715571,0.734590142331369,1.8359241690075239,0.7759051862920296,0.7496664139506461,0.6936539502348934,0.7444701246850729,0.7111892812214002,0.6859267049090018,0.6912629958124082,0.6830536564768127,0.6688693081936691,0.7018787039032682,0.7250732050556263
A/HONGKONG/34/90,1.8842071203203559,2.072656627814759,1.8819593622643631,1.3998347835751082,1.9188715742857947,1.7976816536700069,0.8872344798429056,1.8651137863694185,1.253741023498283,0.8316510199476959,1.4168657421207325,0.7144709532674307,0.7587577351350211,0.7628675089502026,1.525274409811717,1.3261348217166002,0.8042852503544393,0.8097595676353695,0.6715490926506577,1.2385937380512806,0.9317782664306349,0.8152772297036412,0.7213441510755616,0.7332097822140515,0.9839209767808559,0.5575802005711403,0.8680914888391363,0.8678956700529878,0.8766151565779712,0.8297607736856162,0.7734453580942436,0.9162795213191559,0.7172353863684777,0.7268956023269354,0.7742202166632144,0.6690316129197214,0.8077904066166014,0.8634155307404351,0.8087341902455287,0.7574131780159349,0.8136953701662937,0.7867396405792232,0.7437638156270884,0.7655175335394381,0.6546466526263599,0.760177473144743,0.6802766216916064,0.6615660633126483,0.6697688394654485,0.6509336250359501,0.7400211151031818,0.6541766338855802,0.6547015627395093,0.6700517655903383,0.6693520131794088,0.708654515923981,0.7160377592635613,0.7045519991086358,0.7743185468226995,0.8427171063616877,2.308460565558256,1.795386817142385,1.2754673257812177,0.6634926953793077,0.6414920107641242,0.6598978384614853,0.6648215490231072,0.6751594358167937,0.6872339573995261,0.6973081742416216,0.6824917163114392,0.6858228866808592,0.6603643816241466,0.629333070765156
